GenomeID,contig,operon,cluster,Nitrogenase Set,Location_start,Location_end,Orientation,pos_num,GTDB Taxonomy,ncbi_country,Isolation Source,NCBI Taxonomy,ncbi_taxonomy_unfiltered,Organism,Regulon,Operon,Group No
RS_GCF_000504305.1,NZ_KI632512.1,9,nif,nifB,81966,83408,1,[78],d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Cupidesulfovibrio;s__Cupidesulfovibrio termitidis,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio termitidis,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio termitidis;x__Nitratidesulfovibrio termitidis HI1,Cupidesulfovibrio termitidis,,,
RS_GCF_000504305.1,NZ_KI632512.1,10,nif,"nifH, nifD, nifK, nifB, nifE, nifN, nifB",3499276,3510505,1,"[2811, 2814, 2815, 2816, 2818, 2819, 2820]",d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Cupidesulfovibrio;s__Cupidesulfovibrio termitidis,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio termitidis,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio termitidis;x__Nitratidesulfovibrio termitidis HI1,Cupidesulfovibrio termitidis,,,
RS_GCF_000504305.1,NZ_KI632512.1,12,nif,nifB,4067327,4068277,1,[3270],d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Cupidesulfovibrio;s__Cupidesulfovibrio termitidis,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio termitidis,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio termitidis;x__Nitratidesulfovibrio termitidis HI1,Cupidesulfovibrio termitidis,,,
RS_GCF_000510645.1,NZ_KI783301.1,1,nif,"nifB, nifH, nifD, nifK, nifE, nifN",257057,267256,1,"[240, 243, 244, 245, 246, 247]",d__Bacteria;p__Bacillota;c__Bacilli;o__Thermicanales;f__Thermicanaceae;g__Thermicanus;s__Thermicanus aegyptius,Egypt,not provided; submitted under MIGS 2.1,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__;g__Thermicanus;s__Thermicanus aegyptius,d__Bacteria;x__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;x__Bacillales incertae sedis;f__Bacillales Family X. Incertae Sedis;g__Thermicanus;s__Thermicanus aegyptius;x__Thermicanus aegyptius DSM 12793,Thermicanus aegyptius,,,
RS_GCF_000510645.1,NZ_KI783301.1,3,nif,nifB,1546473,1547519,1,[1493],d__Bacteria;p__Bacillota;c__Bacilli;o__Thermicanales;f__Thermicanaceae;g__Thermicanus;s__Thermicanus aegyptius,Egypt,not provided; submitted under MIGS 2.1,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__;g__Thermicanus;s__Thermicanus aegyptius,d__Bacteria;x__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;x__Bacillales incertae sedis;f__Bacillales Family X. Incertae Sedis;g__Thermicanus;s__Thermicanus aegyptius;x__Thermicanus aegyptius DSM 12793,Thermicanus aegyptius,,,
RS_GCF_000513295.1,NC_023065.1,1,nif,"nifK, nifD, nifH, nifB",378394,391384,-1,"[332, 333, 334, 345]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospirillaceae;g__Magnetospirillum;s__Magnetospirillum gryphiswaldense,none,none,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Magnetospirillum;s__Magnetospirillum gryphiswaldense,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Magnetospirillum;s__Magnetospirillum gryphiswaldense;x__Magnetospirillum gryphiswaldense MSR-1;x__Magnetospirillum gryphiswaldense MSR-1 v2,Magnetospirillum gryphiswaldense,,,
RS_GCF_000513895.2,NZ_CP165782.1,2,nif,nifB,1674069,1675118,1,[1613],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Sinorhizobium;s__Sinorhizobium sp000513895,Australia,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Ensifer;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;x__Sinorhizobium/Ensifer group;g__Ensifer;x__unclassified Ensifer;s__Ensifer sp. WSM1721,Sinorhizobium sp000513895,,,
RS_GCF_000513895.2,NZ_CP165784.1,1,nif,"nifN, nifE, nifK, nifD, nifH",385072,392184,-1,"[364, 365, 366, 367, 368]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Sinorhizobium;s__Sinorhizobium sp000513895,Australia,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Ensifer;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;x__Sinorhizobium/Ensifer group;g__Ensifer;x__unclassified Ensifer;s__Ensifer sp. WSM1721,Sinorhizobium sp000513895,,,
RS_GCF_000513895.2,NZ_CP165784.1,3,nif,nifB,436413,437894,1,[411],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Sinorhizobium;s__Sinorhizobium sp000513895,Australia,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Ensifer;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;x__Sinorhizobium/Ensifer group;g__Ensifer;x__unclassified Ensifer;s__Ensifer sp. WSM1721,Sinorhizobium sp000513895,,,
RS_GCF_000515215.1,NZ_KI911557.1,1,nif,"nifK, nifD, nifH",3930391,3934592,-1,"[3657, 3658, 3659]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylomonas;s__Methylomonas sp000515215,USA,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomonas;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomonas;x__unclassified Methylomonas;s__Methylomonas sp. 11b,Methylomonas sp000515215,,,
RS_GCF_000515215.1,NZ_KI911557.1,5,nif,nifB,2408465,2409961,-1,[2238],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylomonas;s__Methylomonas sp000515215,USA,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomonas;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomonas;x__unclassified Methylomonas;s__Methylomonas sp. 11b,Methylomonas sp000515215,,,
RS_GCF_000515255.1,NZ_KI911559.1,6,nif,"nifE, nifN, nifB, nifH, nifD, nifK",3842803,3858998,1,"[3493, 3494, 3504, 3507, 3508, 3509]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Kiloniellales;f__Rhodovibrionaceae;g__Rhodovibrio;s__Rhodovibrio salinarum,Portugal,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodovibrionaceae;g__Rhodovibrio;s__Rhodovibrio salinarum,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodovibrionaceae;g__Rhodovibrio;s__Rhodovibrio salinarum;x__Rhodovibrio salinarum DSM 9154,Rhodovibrio salinarum,,,
RS_GCF_000515415.1,NZ_KI911783.1,1,nif,nifB,4116742,4117776,-1,[3762],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium sp000515415,Chile,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;x__unclassified Bradyrhizobium;s__Bradyrhizobium sp. WSM1417,Bradyrhizobium sp000515415,,,
RS_GCF_000515415.1,NZ_KI911783.1,3,nif,"nifB, nifH",1967117,1974674,1,"[1833, 1839]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium sp000515415,Chile,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;x__unclassified Bradyrhizobium;s__Bradyrhizobium sp. WSM1417,Bradyrhizobium sp000515415,,,
RS_GCF_000517045.1,NZ_KI912098.1,1,nif,nifB,101937,103412,-1,[106],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium leguminosarum_V,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium leguminosarum,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;x__Rhizobium/Agrobacterium group;g__Rhizobium;s__Rhizobium leguminosarum;x__Rhizobium leguminosarum bv. trifolii;x__Rhizobium leguminosarum bv. trifolii CC278f,Rhizobium leguminosarum_V,,,
RS_GCF_000517045.1,NZ_KI912098.1,2,nif,"nifH, nifD, nifK, nifD, nifN",109234,116698,1,"[112, 113, 114, 115, 116]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium leguminosarum_V,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium leguminosarum,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;x__Rhizobium/Agrobacterium group;g__Rhizobium;s__Rhizobium leguminosarum;x__Rhizobium leguminosarum bv. trifolii;x__Rhizobium leguminosarum bv. trifolii CC278f,Rhizobium leguminosarum_V,,,
RS_GCF_000517045.1,NZ_KI912100.1,1,nif,nifB,3238410,3239396,-1,[3147],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium leguminosarum_V,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium leguminosarum,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;x__Rhizobium/Agrobacterium group;g__Rhizobium;s__Rhizobium leguminosarum;x__Rhizobium leguminosarum bv. trifolii;x__Rhizobium leguminosarum bv. trifolii CC278f,Rhizobium leguminosarum_V,,,
RS_GCF_000517065.1,NZ_KI912105.1,2,nif,"nifH, nifD, nifK",3040349,3045231,1,"[2466, 2469, 2470]",d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Alkaliflexus;s__Alkaliflexus imshenetskii,none,none,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Marinilabiliaceae;g__Alkaliflexus;s__Alkaliflexus imshenetskii,d__Bacteria;x__Pseudomonadati;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Marinilabiliaceae;g__Alkaliflexus;s__Alkaliflexus imshenetskii;x__Alkaliflexus imshenetskii DSM 15055,Alkaliflexus imshenetskii,,,
RS_GCF_000517085.1,NZ_KI912107.1,1,nif,"nifB, nifN, nifE, nifK, nifD, nifH",5040861,5050429,-1,"[4059, 4060, 4061, 4062, 4063, 4066]",d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Saccharicrinis;s__Saccharicrinis fermentans,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Marinilabiliaceae;g__Saccharicrinis;s__Saccharicrinis fermentans,d__Bacteria;x__Pseudomonadati;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Marinilabiliaceae;g__Saccharicrinis;s__Saccharicrinis fermentans;x__Saccharicrinis fermentans DSM 9555 = JCM 21142,Saccharicrinis fermentans,,,
RS_GCF_000517105.1,NZ_ALVT01000034.1,1,nif,"nifH, nifD, nifK, nifE, nifN, anfO",285379,293469,1,"[261, 262, 263, 265, 266, 267]",d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__PCC9605;s__PCC9605 sp000517105,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Hapalosiphonaceae;g__Fischerella;s__,d__Bacteria;x__Bacillati;x__Cyanobacteriota/Melainabacteria group;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Hapalosiphonaceae;g__Fischerella;x__unclassified Fischerella;s__Fischerella sp. PCC 9605,PCC9605 sp000517105,,,
RS_GCF_000517105.1,NZ_ALVT01000034.1,2,nif,nifB,329137,330588,1,[311],d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__PCC9605;s__PCC9605 sp000517105,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Hapalosiphonaceae;g__Fischerella;s__,d__Bacteria;x__Bacillati;x__Cyanobacteriota/Melainabacteria group;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Hapalosiphonaceae;g__Fischerella;x__unclassified Fischerella;s__Fischerella sp. PCC 9605,PCC9605 sp000517105,,,
RS_GCF_000517105.1,NZ_KI912148.1,1,nif,nifB,1619819,1620808,1,[1382],d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__PCC9605;s__PCC9605 sp000517105,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Hapalosiphonaceae;g__Fischerella;s__,d__Bacteria;x__Bacillati;x__Cyanobacteriota/Melainabacteria group;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Hapalosiphonaceae;g__Fischerella;x__unclassified Fischerella;s__Fischerella sp. PCC 9605,PCC9605 sp000517105,,,
RS_GCF_000518645.1,NZ_JADZ01000010.1,1,nif,"nifH, nifD, nifK, nifE, nifN",48886,61455,1,"[55, 56, 57, 66, 67]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Curvibacter;s__Curvibacter gracilis,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter;s__Curvibacter gracilis,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter;s__Curvibacter gracilis;x__Curvibacter gracilis ATCC BAA-807,Curvibacter gracilis,,,
RS_GCF_000518645.1,NZ_JADZ01000010.1,2,nif,nifB,36772,38379,1,[35],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Curvibacter;s__Curvibacter gracilis,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter;s__Curvibacter gracilis,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter;s__Curvibacter gracilis;x__Curvibacter gracilis ATCC BAA-807,Curvibacter gracilis,,,
RS_GCF_000518645.1,NZ_KI912467.1,2,nif,nifB,161803,162981,1,[139],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Curvibacter;s__Curvibacter gracilis,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter;s__Curvibacter gracilis,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter;s__Curvibacter gracilis;x__Curvibacter gracilis ATCC BAA-807,Curvibacter gracilis,,,
RS_GCF_000518685.1,NZ_JAEB01000011.1,1,nif,"nifN, nifE, nifH, anfO, nifB",93221,98189,-1,"[71, 72, 73, 74, 75]",d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F xylanophilum,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium xylanophilum,d__Bacteria;x__Bacillati;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium xylanophilum;x__Eubacterium xylanophilum ATCC 35991,Eubacterium_F xylanophilum,,,
RS_GCF_000518785.1,NZ_JAEG01000001.1,1,nif,nifB,516136,517185,1,[494],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium;s__Allorhizobium selenitireducens,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Ciceribacter;s__Ciceribacter selenitireducens,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Ciceribacter;s__Ciceribacter selenitireducens;x__Ciceribacter selenitireducens ATCC BAA-1503,Allorhizobium selenitireducens,,,
RS_GCF_000518785.1,NZ_JAEG01000009.1,1,nif,nifB,1286,2323,1,[3],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium;s__Allorhizobium selenitireducens,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Ciceribacter;s__Ciceribacter selenitireducens,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Ciceribacter;s__Ciceribacter selenitireducens;x__Ciceribacter selenitireducens ATCC BAA-1503,Allorhizobium selenitireducens,,,
RS_GCF_000518785.1,NZ_JAEG01000016.1,1,nif,"nifH, nifD, nifK, nifE, nifN",60662,67838,1,"[56, 57, 58, 59, 60]",d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium;s__Allorhizobium selenitireducens,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Ciceribacter;s__Ciceribacter selenitireducens,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Ciceribacter;s__Ciceribacter selenitireducens;x__Ciceribacter selenitireducens ATCC BAA-1503,Allorhizobium selenitireducens,,,
RS_GCF_000518785.1,NZ_JAEG01000016.1,2,nif,nifB,46084,47565,1,[39],d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium;s__Allorhizobium selenitireducens,none,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Ciceribacter;s__Ciceribacter selenitireducens,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Ciceribacter;s__Ciceribacter selenitireducens;x__Ciceribacter selenitireducens ATCC BAA-1503,Allorhizobium selenitireducens,,,
RS_GCF_000519125.1,NZ_JAEX01000002.1,1,nif,"nifH, nifD, nifK, nifB, nifE, nifN, nifB",47637,58445,1,"[42, 45, 46, 47, 50, 51, 52]",d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvus;s__Desulfocurvus vexinensis,France,not provided; submitted under MIGS 2.1,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvus;s__Desulfocurvus vexinensis,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvus;s__Desulfocurvus vexinensis;x__Desulfocurvus vexinensis DSM 17965,Desulfocurvus vexinensis,,,
RS_GCF_000519185.1,NZ_JAFA01000063.1,1,nif,nifB,3898,5499,-1,[10],d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia nodosa,Brazil,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia nodosa,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia nodosa;x__Paraburkholderia nodosa DSM 21604,Paraburkholderia nodosa,,,
RS_GCF_000519185.1,NZ_JAFA01000069.1,1,nif,"nifK, nifD, nifH",13305,17360,-1,"[14, 15, 16]",d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia nodosa,Brazil,not provided; submitted under MIGS 2.1,d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia nodosa,d__Bacteria;x__Pseudomonadati;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia nodosa;x__Paraburkholderia nodosa DSM 21604,Paraburkholderia nodosa,,,
RS_GCF_000519265.1,NZ_KI912608.1,2,nif,"nifB, nifN, nifE, nifK, nifD, nifH",961303,970639,-1,"[862, 863, 864, 866, 867, 870]",d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfonatronaceae;g__Desulfonatronum;s__Desulfonatronum lacustre,Russia,not provided; submitted under MIGS 2.1,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfonatronaceae;g__Desulfonatronum;s__Desulfonatronum lacustre,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfonatronaceae;g__Desulfonatronum;s__Desulfonatronum lacustre;x__Desulfonatronum lacustre DSM 10312,Desulfonatronum lacustre,,,
RS_GCF_000519265.1,NZ_KI912608.1,3,nif,nifB,851429,852490,-1,[762],d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfonatronaceae;g__Desulfonatronum;s__Desulfonatronum lacustre,Russia,not provided; submitted under MIGS 2.1,d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfonatronaceae;g__Desulfonatronum;s__Desulfonatronum lacustre,d__Bacteria;x__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfonatronaceae;g__Desulfonatronum;s__Desulfonatronum lacustre;x__Desulfonatronum lacustre DSM 10312,Desulfonatronum lacustre,,,
RS_GCF_000520715.1,NZ_ASSD01000508.1,1,nif,"nifE, nifN, anfO",68,4591,1,"[3, 4, 1]",d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_AQ;s__Paenibacillus_AQ zanthoxyli,none,none,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus zanthoxyli,d__Bacteria;x__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus zanthoxyli;x__Paenibacillus zanthoxyli JH29,Paenibacillus_AQ zanthoxyli,,,
RS_GCF_000520715.1,NZ_ASSD01000575.1,1,nif,nifB,2,610,1,[1],d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_AQ;s__Paenibacillus_AQ zanthoxyli,none,none,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus zanthoxyli,d__Bacteria;x__Bacillati;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus zanthoxyli;x__Paenibacillus zanthoxyli JH29,Paenibacillus_AQ zanthoxyli,,,
